1,0.47,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,2800.00,2920.00,5240.00,3220.00,2780.00,2680.00,5200.00,2240.00,1900.00,3120.00,2600.00,2980.00,5320.00,2960.00,3160.00,4060.00,5340.00,5000.00,2680.00,2920.00
2,0.51,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,5860.00,4480.00,1960.00,2940.00,4040.00,2680.00,6060.00,3160.00,5620.00,6080.00,2960.00,6820.00,3020.00,3020.00,2940.00,2900.00,2860.00,2980.00,2800.00,3740.00
14,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,7203.00,3066.00,3045.00,6636.00,3234.00,4536.00,2793.00,2016.00,2751.00,5124.00,3087.00,5103.00,2436.00,3297.00,3066.00,2940.00,2919.00,3108.00,3066.00
15,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2814.00,6363.00,6804.00,6699.00,6657.00,3129.00,2457.00,7707.00,2667.00,2877.00,2982.00,2877.00,4515.00,6531.00,5460.00,3255.00,6153.00,5922.00,5796.00
16,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3024.00,1743.00,2856.00,3108.00,2793.00,7119.00,3297.00,2583.00,5271.00,4158.00,5922.00,2751.00,1701.00,2646.00,6657.00,2541.00,3192.00,5439.00,3129.00
17,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,6321.00,2919.00,3234.00,6825.00,3171.00,5586.00,2541.00,3129.00,3024.00,4305.00,3192.00,4788.00,3129.00,5397.00,3129.00,2457.00,3024.00,2667.00,6951.00
18,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5964.00,2814.00,6195.00,4809.00,4599.00,4851.00,3780.00,3297.00,2646.00,3318.00,2541.00,3360.00,3024.00,2898.00,7182.00,2877.00,2940.00,3192.00,6405.00
19,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2751.00,4515.00,3171.00,3003.00,2772.00,5838.00,2037.00,5943.00,2982.00,6090.00,2982.00,3171.00,3192.00,6258.00,3255.00,3276.00,2919.00,3024.00,2961.00
20,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5061.00,6573.00,2814.00,3087.00,3024.00,2898.00,3108.00,5754.00,3297.00,7539.00,3423.00,7308.00,4977.00,1995.00,3108.00,3192.00,3108.00,5313.00,3318.00
21,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5901.00,2835.00,2646.00,2751.00,7203.00,6867.00,3276.00,2793.00,3738.00,6888.00,4158.00,1806.00,7182.00,4410.00,6237.00,2856.00,6384.00,5586.00,2709.00
22,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3213.00,2835.00,2751.00,3108.00,3255.00,1974.00,4515.00,3171.00,2982.00,2751.00,2961.00,3402.00,4851.00,2772.00,3129.00,2961.00,1743.00,5838.00,2919.00
23,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2877.00,4515.00,6594.00,7203.00,6951.00,5250.00,3255.00,2625.00,3087.00,5187.00,2961.00,2478.00,3003.00,3192.00,3129.00,7518.00,4074.00,5439.00,714.00
24,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5460.00,3045.00,2625.00,2751.00,5460.00,5901.00,6006.00,2877.00,6279.00,4830.00,6951.00,2772.00,3150.00,2919.00,3108.00,4137.00,2940.00,2058.00,3087.00
25,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2982.00,5691.00,6741.00,4410.00,7266.00,2373.00,3276.00,5775.00,3759.00,1911.00,3192.00,3234.00,3255.00,5376.00,2688.00,3045.00,6657.00,2856.00,5943.00
26,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2646.00,5985.00,5754.00,6342.00,4305.00,2478.00,2394.00,3213.00,2646.00,6573.00,6531.00,2814.00,3045.00,6951.00,5397.00,2877.00,5502.00,5418.00,2478.00
27,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3255.00,3003.00,3003.00,6216.00,3066.00,4011.00,3150.00,2730.00,3402.00,7434.00,3003.00,3129.00,3024.00,3066.00,5292.00,5985.00,6930.00,7350.00,2982.00
28,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3129.00,5691.00,5523.00,2436.00,3192.00,5082.00,3297.00,3003.00,5397.00,6300.00,3234.00,1995.00,3738.00,4095.00,6972.00,2562.00,5208.00,3129.00,5502.00
29,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,294.00,2877.00,2919.00,2877.00,7287.00,6342.00,3150.00,2772.00,6615.00,2751.00,3045.00,6741.00,2982.00,2247.00,3150.00,2478.00,5376.00,5670.00,3108.00
30,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2667.00,6237.00,2625.00,5712.00,6993.00,6678.00,5523.00,3213.00,2961.00,6510.00,2856.00,2877.00,7098.00,5691.00,6804.00,2982.00,3276.00,7350.00,3276.00
31,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2772.00,2772.00,2940.00,3066.00,4788.00,3192.00,6132.00,3591.00,5082.00,3318.00,3129.00,2814.00,3108.00,7350.00,5334.00,3738.00,2940.00,5313.00,3108.00
32,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5313.00,7812.00,3066.00,3192.00,4851.00,3171.00,3003.00,2772.00,3192.00,3108.00,3213.00,1596.00,3423.00,5943.00,2142.00,7287.00,5397.00,6363.00,2751.00
33,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3108.00,6363.00,2982.00,3255.00,3318.00,3255.00,5817.00,2919.00,3129.00,4746.00,2772.00,2457.00,756.00,2772.00,2919.00,3129.00,3171.00,3129.00,2793.00
34,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2961.00,3003.00,2772.00,3234.00,4998.00,3297.00,6384.00,3276.00,4704.00,4683.00,6363.00,3213.00,2709.00,2310.00,6657.00,3066.00,5733.00,3129.00,7203.00
35,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2961.00,2982.00,6342.00,3024.00,5859.00,3276.00,6384.00,2394.00,3003.00,2667.00,3150.00,3234.00,5481.00,3402.00,2667.00,3024.00,3003.00,3129.00,4872.00
36,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,6132.00,3234.00,4011.00,1596.00,4641.00,6972.00,6552.00,3171.00,3024.00,7749.00,3318.00,2688.00,6321.00,3255.00,3066.00,6573.00,2793.00,3738.00,3360.00
37,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2982.00,6678.00,3171.00,5985.00,2583.00,3108.00,3171.00,3129.00,3906.00,2856.00,3129.00,6867.00,2730.00,2982.00,2919.00,3045.00,7182.00,3255.00,3192.00
38,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2898.00,5082.00,2898.00,7476.00,2814.00,7119.00,2961.00,5481.00,2898.00,5901.00,3150.00,1995.00,4998.00,2352.00,3108.00,2709.00,7098.00,1470.00,3360.00
39,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5208.00,3024.00,1995.00,3129.00,5334.00,5838.00,6237.00,3654.00,3192.00,3360.00,3129.00,3528.00,6762.00,7560.00,2436.00,4704.00,3066.00,2961.00,2961.00
40,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2394.00,5691.00,3150.00,2982.00,2646.00,3780.00,3108.00,2037.00,2751.00,7098.00,4326.00,2646.00,3297.00,1848.00,3213.00,2625.00,5964.00,2184.00,3276.00
41,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3297.00,756.00,6573.00,3171.00,5586.00,2919.00,2961.00,6846.00,3213.00,2982.00,6300.00,6027.00,4851.00,2856.00,2646.00,5061.00,4893.00,4977.00,3129.00
42,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,4452.00,2835.00,6636.00,6363.00,3045.00,3171.00,3318.00,5859.00,3255.00,6258.00,7686.00,3171.00,3129.00,2877.00,2856.00,2751.00,6678.00,7014.00,2415.00
43,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3255.00,3003.00,3255.00,3171.00,8001.00,4116.00,4137.00,6972.00,5376.00,3234.00,6804.00,2814.00,4242.00,3066.00,4473.00,3066.00,4872.00,3087.00,3885.00
44,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3276.00,2898.00,4326.00,7707.00,5838.00,3234.00,2961.00,3171.00,7266.00,2688.00,2961.00,6741.00,3045.00,3171.00,6867.00,5187.00,3024.00,2121.00,2919.00
45,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,6342.00,2814.00,2982.00,4158.00,4893.00,7119.00,2562.00,2688.00,7245.00,4473.00,3045.00,3948.00,7518.00,2415.00,3213.00,2877.00,3045.00,3171.00,3024.00
46,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,6195.00,3087.00,1953.00,4536.00,2919.00,2940.00,3360.00,3129.00,2562.00,2289.00,4347.00,3087.00,1953.00,7602.00,2373.00,1785.00,3255.00,5880.00,1785.00
47,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3087.00,3297.00,3003.00,3171.00,3003.00,5922.00,2856.00,3276.00,756.00,2982.00,2457.00,3213.00,7035.00,2982.00,2961.00,3003.00,2814.00,3003.00,4872.00
48,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3024.00,3780.00,3108.00,5397.00,3360.00,7119.00,4326.00,5376.00,3066.00,6006.00,3129.00,2730.00,5376.00,5817.00,3171.00,4998.00,6153.00,5481.00,2772.00
49,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3234.00,6174.00,3024.00,3108.00,2919.00,2016.00,2625.00,3255.00,2646.00,5943.00,3003.00,2772.00,3255.00,3213.00,6741.00,3129.00,3192.00,4536.00,5061.00
50,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2583.00,2751.00,1995.00,5523.00,3255.00,4998.00,3066.00,6909.00,2184.00,3150.00,2415.00,3423.00,1911.00,6573.00,5313.00,2373.00,7329.00,6321.00,6531.00
51,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2751.00,3003.00,3087.00,5229.00,4662.00,3066.00,2835.00,2919.00,3024.00,3087.00,1701.00,6657.00,4914.00,2541.00,3171.00,6237.00,6783.00,2856.00,3402.00
52,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3066.00,5880.00,5691.00,5397.00,2835.00,5439.00,3003.00,1995.00,5859.00,2835.00,3108.00,3150.00,2772.00,6405.00,3003.00,7455.00,2688.00,6867.00,6636.00
53,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5607.00,2919.00,3234.00,5292.00,2415.00,5460.00,6111.00,3339.00,5838.00,5166.00,4788.00,2352.00,3129.00,3171.00,2751.00,5334.00,3276.00,2898.00,3108.00
54,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2835.00,6237.00,4053.00,3297.00,3192.00,3339.00,2646.00,2982.00,3213.00,3948.00,2982.00,5586.00,3066.00,2142.00,2961.00,4473.00,5859.00,3024.00,2898.00
55,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,4599.00,2289.00,2562.00,3108.00,3150.00,5943.00,3381.00,5838.00,2982.00,2961.00,3948.00,3003.00,3108.00,6363.00,2457.00,3129.00,3129.00,4431.00,3171.00
56,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3276.00,3108.00,7077.00,6153.00,2058.00,6909.00,5082.00,6531.00,2310.00,3402.00,7014.00,5565.00,6405.00,2415.00,6657.00,4746.00,3024.00,1953.00,3297.00
57,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3066.00,3255.00,6237.00,3276.00,6972.00,3696.00,2310.00,3255.00,1890.00,6783.00,4326.00,1953.00,3066.00,1785.00,4641.00,5334.00,3129.00,5187.00,4368.00
58,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5397.00,3234.00,3192.00,7707.00,2919.00,3087.00,7749.00,4725.00,2856.00,2982.00,3129.00,7623.00,2604.00,3150.00,5019.00,3381.00,5208.00,2814.00,3297.00
59,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2877.00,2730.00,4305.00,6636.00,6531.00,3108.00,2457.00,3171.00,2331.00,2730.00,2394.00,2814.00,5502.00,5481.00,2709.00,4578.00,6300.00,2688.00,2877.00
60,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5733.00,6069.00,2982.00,4956.00,483.00,3003.00,3276.00,5796.00,3255.00,6216.00,2982.00,3255.00,3066.00,3045.00,5880.00,2541.00,7098.00,4494.00,2940.00
61,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3213.00,3402.00,7245.00,6762.00,3150.00,3045.00,3297.00,3192.00,7329.00,3045.00,6195.00,2982.00,5292.00,5733.00,3003.00,3213.00,5355.00,4452.00,3192.00
62,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5208.00,3129.00,2268.00,2982.00,3381.00,2772.00,3759.00,2394.00,3318.00,6657.00,6279.00,3276.00,3129.00,2814.00,5145.00,3003.00,2562.00,3213.00,3066.00
63,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5229.00,3087.00,3402.00,4389.00,6951.00,2478.00,2940.00,3507.00,4767.00,3171.00,6300.00,2982.00,3171.00,861.00,1953.00,3381.00,3045.00,5922.00,7707.00
64,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5271.00,3024.00,3171.00,3066.00,2394.00,7287.00,7098.00,3045.00,2646.00,2457.00,7119.00,5313.00,2793.00,3465.00,5796.00,2898.00,5670.00,2100.00,2982.00
65,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2730.00,2268.00,4998.00,3066.00,1701.00,6447.00,3675.00,3108.00,3150.00,7287.00,3234.00,2877.00,6510.00,3255.00,2604.00,2583.00,4704.00,3969.00,3108.00
66,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2646.00,3045.00,6300.00,2856.00,4011.00,3045.00,5817.00,2856.00,3087.00,2268.00,2982.00,3087.00,6741.00,6237.00,4788.00,1785.00,3192.00,3066.00,2961.00
67,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,4620.00,3108.00,3108.00,2898.00,2919.00,6762.00,6405.00,5670.00,2667.00,4725.00,5502.00,3003.00,2940.00,7161.00,6636.00,2562.00,5334.00,3003.00,3192.00
68,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3024.00,3045.00,6363.00,4410.00,3087.00,4641.00,6300.00,5607.00,2898.00,3171.00,3276.00,3108.00,1701.00,6930.00,3108.00,3129.00,6321.00,6468.00,2982.00
69,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3171.00,6363.00,5292.00,3108.00,6552.00,2856.00,3213.00,7266.00,2919.00,3087.00,3213.00,2583.00,1995.00,7434.00,2961.00,6531.00,5796.00,4809.00,3381.00
70,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2730.00,2667.00,6258.00,1764.00,3402.00,6132.00,6678.00,5985.00,6846.00,6741.00,3045.00,3234.00,6027.00,3948.00,6972.00,6195.00,4557.00,5985.00,3150.00
71,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3255.00,5607.00,3129.00,2667.00,3213.00,3108.00,2184.00,2961.00,3213.00,5292.00,2772.00,4809.00,4767.00,3129.00,7434.00,2688.00,3654.00,7245.00,6531.00
72,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2541.00,2940.00,3045.00,2709.00,3297.00,6909.00,6573.00,3108.00,2751.00,2625.00,2583.00,3129.00,6678.00,2436.00,2415.00,3255.00,5397.00,2226.00,3045.00
73,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,7329.00,6573.00,5481.00,3171.00,2856.00,2961.00,4557.00,6531.00,3045.00,6972.00,3108.00,3528.00,3045.00,5565.00,3003.00,6594.00,4158.00,5586.00,5691.00
74,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5859.00,2394.00,4767.00,2394.00,5670.00,2730.00,3066.00,4977.00,3129.00,7707.00,2961.00,4746.00,6657.00,6300.00,5502.00,2940.00,5796.00,567.00,2310.00
75,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2520.00,3192.00,2982.00,2940.00,2184.00,3339.00,3045.00,2877.00,7287.00,2814.00,5796.00,3171.00,4977.00,3192.00,3234.00,6951.00,4977.00,2856.00,4368.00
76,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,7560.00,3276.00,2835.00,5502.00,7245.00,3948.00,2814.00,3108.00,2793.00,2730.00,2751.00,2688.00,3003.00,1596.00,3339.00,2625.00,4704.00,2877.00,5250.00
77,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2478.00,5481.00,2541.00,5880.00,6111.00,2730.00,3297.00,6321.00,4305.00,3045.00,2289.00,6300.00,2268.00,3255.00,2940.00,6594.00,3066.00,6384.00,3129.00
78,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,6678.00,3255.00,3297.00,3171.00,2982.00,2919.00,3213.00,4641.00,2898.00,3129.00,3087.00,3423.00,5775.00,1953.00,3150.00,6951.00,2520.00,3927.00,3108.00
79,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3066.00,6300.00,2583.00,3234.00,2898.00,2646.00,2856.00,5208.00,6573.00,3003.00,2751.00,2772.00,5271.00,4746.00,3381.00,3129.00,6048.00,3045.00,1953.00
80,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2772.00,3003.00,6531.00,4662.00,2373.00,3024.00,7350.00,6237.00,5838.00,6027.00,6972.00,2793.00,2205.00,6405.00,7371.00,2457.00,5943.00,2898.00,6216.00
81,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5817.00,3255.00,6636.00,3255.00,2625.00,3360.00,5271.00,3066.00,1596.00,2856.00,4641.00,2898.00,2835.00,3003.00,5691.00,2982.00,6972.00,2919.00,3108.00
82,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2499.00,3297.00,4305.00,3003.00,5817.00,7371.00,2373.00,2814.00,2856.00,2583.00,3024.00,6216.00,3066.00,3297.00,3360.00,2856.00,2940.00,2919.00,6153.00
83,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5418.00,3066.00,3087.00,1743.00,4704.00,6027.00,4977.00,5691.00,2709.00,2751.00,6594.00,2982.00,2919.00,7224.00,2730.00,3171.00,7602.00,3297.00,3276.00
84,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5670.00,3024.00,6552.00,3864.00,2919.00,7602.00,6258.00,4410.00,2814.00,3318.00,2835.00,2877.00,6447.00,2436.00,3045.00,3318.00,3192.00,3213.00,3696.00
85,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,6510.00,3150.00,6216.00,5040.00,4620.00,4977.00,2982.00,3318.00,3213.00,5817.00,3192.00,2520.00,2184.00,3108.00,6468.00,2856.00,4515.00,7371.00,7455.00
86,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5103.00,4788.00,6741.00,3255.00,5376.00,4032.00,2940.00,5964.00,3171.00,2709.00,3318.00,3087.00,6363.00,3150.00,2919.00,3381.00,2940.00,7623.00,3192.00
87,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2793.00,4977.00,3402.00,3087.00,3045.00,3150.00,1701.00,3150.00,2982.00,5964.00,2520.00,3129.00,3108.00,6531.00,6930.00,3150.00,3045.00,3024.00,2814.00
88,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,2751.00,4053.00,7119.00,3507.00,7098.00,3213.00,3150.00,5397.00,5733.00,6552.00,5124.00,2877.00,3297.00,6300.00,2373.00,3318.00,3234.00,6804.00,3297.00
89,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,3234.00,2751.00,2919.00,7749.00,2961.00,3129.00,3003.00,6531.00,2919.00,6006.00,2688.00,6342.00,6615.00,5985.00,5754.00,3234.00,6909.00,2226.00,4893.00
90,0.05,1000000000.00,1000000000.00,12.47,11.10,14.46,1000000000.00,12.47,1000000000.00,19,21.0,5964.00,2667.00,4767.00,5964.00,6615.00,6321.00,6069.00,5376.00,3150.00,3045.00,3864.00,3234.00,3108.00,5670.00,6720.00,4893.00,6405.00,3255.00,3192.00
