18,0.63,53.08,11.07,0.03,0.04,0.06,11.07,0.03,23.00,9,9.0,1404.00,1944.00,1242.00,1341.00,2268.00,2079.00,2826.00,576.00,1035.00
19,0.64,53.08,11.07,0.03,0.04,0.06,11.07,0.03,23.00,9,9.0,1314.00,2403.00,3114.00,1431.00,1305.00,1332.00,774.00,1080.00,1719.00
20,0.62,53.08,11.07,0.03,0.04,0.06,11.07,0.03,23.00,9,9.0,504.00,1278.00,1206.00,1179.00,2439.00,1350.00,144.00,1206.00,1323.00
21,0.64,53.08,11.07,0.03,0.04,0.06,11.07,0.03,23.00,9,9.0,2700.00,2709.00,1359.00,2727.00,3069.00,1323.00,1395.00,3429.00,1368.00
22,0.65,53.08,11.07,0.03,0.04,0.06,11.07,0.03,23.00,9,9.0,3141.00,1251.00,1368.00,1269.00,1242.00,2808.00,1413.00,2313.00,2727.00
23,0.63,53.08,11.07,0.03,0.04,0.06,11.07,0.03,23.00,9,9.0,1413.00,1269.00,1395.00,1143.00,1341.00,1305.00,1071.00,1314.00,1782.00
24,0.66,53.08,11.07,0.03,0.04,0.06,11.07,0.03,23.00,9,9.0,2241.00,1305.00,2619.00,1278.00,1044.00,990.00,1395.00,2673.00,1440.00
25,0.65,29.27,22.04,0.31,0.45,0.59,22.04,0.31,35.09,10,10.0,3080.00,1590.00,890.00,2730.00,1410.00,1460.00,1380.00,2390.00,2180.00,1380.00
26,0.65,29.27,22.04,0.31,0.45,0.59,22.04,0.31,35.09,10,10.0,2970.00,2120.00,1500.00,1630.00,2750.00,1140.00,2830.00,1330.00,1570.00,1220.00
27,0.66,29.27,22.04,0.31,0.45,0.59,22.04,0.31,35.09,10,10.0,3620.00,1170.00,1480.00,3620.00,1470.00,1420.00,1570.00,3360.00,2630.00,1510.00
28,0.64,29.27,22.04,0.31,0.45,0.59,22.04,0.31,35.09,10,10.0,4050.00,3140.00,1130.00,1510.00,1460.00,1260.00,340.00,1580.00,1270.00,2970.00
29,0.65,29.27,22.04,0.31,0.45,0.59,22.04,0.31,35.09,10,10.0,2700.00,1470.00,1240.00,1460.00,3580.00,1600.00,1580.00,2960.00,3140.00,1390.00
30,0.65,29.27,22.04,0.31,0.45,0.59,22.04,0.31,35.09,10,10.0,1330.00,2660.00,3270.00,2670.00,2900.00,3030.00,1350.00,2700.00,2150.00,1400.00
31,0.67,29.27,22.04,0.31,0.45,0.59,22.04,0.31,35.09,10,10.0,1440.00,1530.00,1370.00,1620.00,2620.00,1480.00,1440.00,1140.00,3030.00,2770.00
