48,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,6744.00,7320.00,7752.00,3072.00,6480.00,5376.00,3168.00,7080.00,6648.00,3600.00,8496.00,8352.00,7608.00,6144.00,7056.00,1680.00
49,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3744.00,384.00,5088.00,3384.00,7488.00,3264.00,3288.00,8112.00,8424.00,6312.00,3288.00,3864.00,3024.00,3768.00,3744.00,6072.00
50,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3408.00,2736.00,3768.00,5520.00,3432.00,3576.00,2160.00,7248.00,3504.00,3096.00,3744.00,5808.00,6696.00,3480.00,2952.00,2088.00
51,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,4584.00,3744.00,7704.00,3264.00,3456.00,3744.00,2856.00,8592.00,3360.00,2976.00,3456.00,3576.00,3576.00,5712.00,6696.00,5304.00
52,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3504.00,3840.00,2016.00,3312.00,6360.00,3672.00,6384.00,6648.00,3744.00,3696.00,6192.00,3792.00,3504.00,7080.00,3408.00,3648.00
53,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,2472.00,3024.00,3336.00,3672.00,3552.00,6864.00,3576.00,3648.00,8376.00,3504.00,7968.00,8568.00,3216.00,4752.00,3576.00,3144.00
54,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3600.00,7056.00,3672.00,2616.00,3864.00,3216.00,3336.00,3432.00,3672.00,5064.00,5664.00,3696.00,3264.00,6384.00,3696.00,5664.00
55,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,6672.00,2520.00,3600.00,5808.00,3720.00,3144.00,7344.00,5736.00,3432.00,3456.00,8856.00,3432.00,7128.00,3096.00,3480.00,3648.00
56,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,4968.00,6840.00,6624.00,3840.00,8712.00,3696.00,7200.00,3216.00,3264.00,3816.00,7464.00,5712.00,3696.00,3336.00,5376.00,3480.00
57,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3384.00,4992.00,384.00,8760.00,3864.00,3624.00,3600.00,7488.00,2520.00,3120.00,8256.00,6264.00,3312.00,3024.00,6600.00,7248.00
58,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,7464.00,2784.00,3336.00,3384.00,6024.00,3576.00,7632.00,3816.00,3504.00,2808.00,6840.00,2712.00,3720.00,3336.00,3576.00,8160.00
59,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,6528.00,4728.00,7536.00,2736.00,3528.00,6072.00,2928.00,3576.00,4368.00,3720.00,6264.00,3504.00,7680.00,7896.00,3816.00,7056.00
60,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3552.00,3312.00,4416.00,8088.00,7512.00,3408.00,3480.00,3432.00,3360.00,3360.00,7272.00,2808.00,3576.00,8016.00,3024.00,3072.00
61,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3072.00,4848.00,4392.00,3072.00,7464.00,7032.00,840.00,2640.00,7296.00,3696.00,3576.00,8520.00,4920.00,3984.00,3432.00,5280.00
62,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3168.00,3336.00,3336.00,3672.00,2280.00,6840.00,3528.00,3072.00,7680.00,6864.00,2760.00,7536.00,6840.00,7272.00,3312.00,6648.00
63,0.05,1000000000.00,1000000000.00,0.87,0.88,0.05,0.86,0.11,0.88,16,24.0,3216.00,3168.00,5784.00,3672.00,2976.00,7368.00,3336.00,3552.00,3840.00,3360.00,3576.00,2136.00,2952.00,3696.00,3312.00,3624.00
