1,0.31,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,1000000000.00,20,20.0,3020.00,4240.00,2860.00,2780.00,2860.00,3040.00,3000.00,3000.00,5700.00,2760.00,3100.00,2540.00,2840.00,2340.00,2680.00,6440.00,4300.00,3020.00,2180.00,2780.00
12,0.71,1.05,1.09,25.54,28.78,25.34,1.09,25.54,1.26,21,21.0,5061.00,3255.00,2604.00,5502.00,2898.00,3129.00,2751.00,2646.00,4200.00,2751.00,3171.00,3150.00,3066.00,7749.00,3087.00,3675.00,3234.00,2688.00,3087.00,2940.00,1680.00
13,0.64,10.54,10.87,1.42,2.03,2.46,10.87,1.42,12.57,22,22.0,2860.00,3454.00,5258.00,4334.00,1848.00,7282.00,6402.00,3322.00,6886.00,3454.00,7722.00,3344.00,6842.00,2134.00,2552.00,8382.00,3410.00,3124.00,3586.00,3234.00,6336.00,2640.00
14,0.69,10.54,10.87,1.42,2.03,2.46,10.87,1.42,12.57,22,22.0,3168.00,7238.00,3344.00,3190.00,4620.00,6468.00,2948.00,4752.00,3234.00,7348.00,2508.00,8074.00,3322.00,3190.00,3256.00,6644.00,3344.00,3234.00,3234.00,3410.00,6666.00,3102.00
15,0.71,10.54,10.87,1.42,2.03,2.46,10.87,1.42,12.57,22,22.0,5016.00,2772.00,3300.00,3212.00,770.00,7480.00,4444.00,3454.00,2904.00,3366.00,3058.00,6644.00,3344.00,6380.00,4796.00,3212.00,5918.00,5544.00,2926.00,2948.00,3322.00,3388.00
16,0.72,10.54,10.87,1.42,2.03,2.46,10.87,1.42,12.57,22,22.0,3190.00,3058.00,3212.00,3366.00,5126.00,3146.00,6820.00,2926.00,2706.00,2970.00,4554.00,3366.00,3388.00,5434.00,6842.00,3388.00,7700.00,6424.00,3036.00,3476.00,3278.00,2354.00
17,0.65,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3255.00,5964.00,3129.00,3108.00,5313.00,3087.00,7077.00,5922.00,3129.00,2898.00,3171.00,6531.00,6951.00,6846.00,7308.00,3150.00,5691.00,5103.00,3087.00,3192.00,3129.00
18,0.72,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,6384.00,3318.00,3276.00,6426.00,2835.00,2415.00,2940.00,3108.00,2793.00,5292.00,3003.00,3213.00,3402.00,3150.00,6594.00,6237.00,4515.00,6258.00,2772.00,2730.00,3108.00
19,0.70,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,5355.00,3360.00,7098.00,3150.00,3234.00,2268.00,3192.00,3045.00,2961.00,5670.00,2100.00,3066.00,4662.00,3003.00,7602.00,3150.00,6552.00,2772.00,6909.00,3003.00,2814.00
20,0.67,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,6531.00,6090.00,2793.00,3297.00,3948.00,3129.00,6594.00,2478.00,2310.00,3129.00,2688.00,3024.00,2835.00,3129.00,3276.00,3381.00,3213.00,2898.00,3108.00,2772.00,5901.00
21,0.73,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3087.00,3066.00,6258.00,5502.00,3213.00,2373.00,3255.00,2247.00,6489.00,3129.00,5670.00,2478.00,6195.00,2625.00,2982.00,2961.00,3297.00,5502.00,3171.00,3213.00,2331.00
22,0.73,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3024.00,2793.00,3129.00,3066.00,3255.00,6636.00,3255.00,3213.00,6090.00,2478.00,2289.00,3360.00,3024.00,2961.00,3402.00,4011.00,2037.00,2772.00,3045.00,3234.00,3045.00
23,0.65,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3213.00,2079.00,3066.00,5334.00,2667.00,6657.00,5355.00,3528.00,3129.00,3255.00,6363.00,6804.00,6300.00,5985.00,5481.00,2919.00,6069.00,2667.00,6342.00,5502.00,2751.00
24,0.71,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,5103.00,5565.00,2709.00,3297.00,3276.00,3129.00,2793.00,2919.00,3087.00,7287.00,6594.00,5481.00,3045.00,5817.00,2982.00,2814.00,6699.00,4536.00,7392.00,2961.00,2835.00
25,0.72,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3129.00,4452.00,3192.00,4998.00,7035.00,3213.00,3213.00,7098.00,5187.00,5397.00,4851.00,7476.00,2835.00,2919.00,3780.00,2478.00,3864.00,1554.00,6258.00,2919.00,3360.00
26,0.66,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3024.00,6573.00,2793.00,7182.00,2856.00,3213.00,3129.00,3234.00,5481.00,2604.00,2898.00,2646.00,4368.00,2226.00,3024.00,4998.00,3234.00,6006.00,3213.00,6762.00,3234.00
27,0.55,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3087.00,6405.00,2604.00,6951.00,2772.00,2772.00,903.00,6195.00,6321.00,5418.00,3297.00,7329.00,3318.00,2793.00,1806.00,3969.00,6972.00,5439.00,2961.00,2961.00,4368.00
28,0.57,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3024.00,2919.00,3003.00,2730.00,2835.00,7203.00,3675.00,2814.00,6384.00,2373.00,3129.00,3129.00,3213.00,3003.00,5943.00,6321.00,6951.00,3108.00,3171.00,5838.00,2877.00
29,0.72,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,5103.00,3276.00,5481.00,4452.00,3150.00,3234.00,2835.00,7098.00,6090.00,3171.00,2877.00,3066.00,5355.00,2919.00,2982.00,3150.00,5754.00,7602.00,3150.00,2835.00,4851.00
30,0.72,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3024.00,2520.00,5586.00,3129.00,3150.00,3003.00,7287.00,6657.00,2982.00,2751.00,4977.00,3003.00,5586.00,3129.00,5838.00,3213.00,3339.00,6468.00,6132.00,5481.00,2205.00
31,0.71,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3108.00,5334.00,3108.00,5691.00,6216.00,5607.00,5397.00,2520.00,3108.00,2352.00,2100.00,3066.00,6216.00,1932.00,1764.00,2625.00,1995.00,3087.00,4809.00,4410.00,3087.00
32,0.13,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,2814.00,7602.00,5313.00,3864.00,6741.00,2898.00,5124.00,7161.00,3864.00,2247.00,6951.00,6846.00,3234.00,4641.00,2919.00,3822.00,5271.00,5355.00,4137.00,5355.00,3150.00
33,0.51,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,6363.00,3255.00,3171.00,5817.00,3129.00,3171.00,5145.00,4683.00,3108.00,5061.00,5460.00,5880.00,3234.00,3486.00,7308.00,1995.00,5586.00,2667.00,2709.00,3381.00,6594.00
34,0.69,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,5481.00,3129.00,2835.00,2877.00,2961.00,3171.00,3213.00,2667.00,2982.00,3192.00,3297.00,3297.00,7266.00,3108.00,3171.00,3276.00,6678.00,2100.00,5418.00,7707.00,2793.00
35,0.70,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3150.00,4473.00,4767.00,2919.00,2898.00,5481.00,7707.00,3255.00,2415.00,2016.00,3486.00,3255.00,6741.00,2835.00,861.00,3822.00,3129.00,2919.00,2646.00,6804.00,2562.00
36,0.70,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,3024.00,5985.00,4914.00,3171.00,3234.00,4473.00,3024.00,2919.00,3087.00,2625.00,2835.00,2961.00,1827.00,3150.00,2562.00,7392.00,3276.00,3045.00,1932.00,3129.00,3297.00
37,0.67,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,2688.00,5439.00,6258.00,2730.00,3297.00,3213.00,7686.00,3045.00,3318.00,5670.00,6678.00,2919.00,2919.00,6090.00,6384.00,3192.00,3255.00,5439.00,1764.00,5691.00,2478.00
38,0.05,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,6363.00,2982.00,3297.00,3423.00,5649.00,3381.00,2772.00,3150.00,2961.00,6426.00,2898.00,2730.00,3318.00,294.00,3906.00,6741.00,3045.00,3066.00,6636.00,3066.00,3318.00
39,0.05,1.69,1.34,14.24,20.31,24.57,1.34,14.24,1.58,21,21.0,2940.00,7308.00,6993.00,3192.00,6783.00,3486.00,6027.00,3066.00,5334.00,3024.00,6951.00,2436.00,3129.00,5649.00,4704.00,2310.00,5355.00,2919.00,6300.00,2898.00,7623.00
