round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
20.0,0.72,2.12,2.27,0.94,0.98,1.07,2.95,0.94,2.22,27.0,19.0,28423398840.0,79715.0,273812075492.0,2152305.0
21.0,0.73,2.12,2.27,0.94,0.98,1.07,2.95,0.94,2.22,27.0,19.0,30792015410.0,79715.0,275470107091.0,2152305.0
22.0,0.73,1.42,1.37,2.82,2.94,3.22,1.37,2.82,1.36,26.0,18.0,27825011496.0,79715.0,240551712288.0,2072590.0
23.0,0.73,1.42,1.37,2.82,2.94,3.22,1.37,2.82,1.36,26.0,18.0,27600616242.0,79715.0,289694272914.0,2072590.0
24.0,0.73,1.42,1.37,2.82,2.94,3.22,1.37,2.82,1.36,26.0,18.0,31864126068.0,79715.0,267703538022.0,2072590.0
25.0,0.74,1.42,1.37,2.82,2.94,3.22,1.37,2.82,1.36,26.0,18.0,41513121990.0,79715.0,194550685218.0,2072590.0
26.0,0.74,1.42,1.37,0.23,0.37,0.65,1.37,0.23,1.36,27.0,19.0,27712813869.0,79715.0,227624052377.0,2152305.0
27.0,0.75,1.42,1.37,0.23,0.37,0.65,1.37,0.23,1.36,27.0,19.0,43819406545.0,79715.0,229755807290.0,2152305.0
28.0,0.75,1.42,1.37,0.23,0.37,0.65,1.37,0.23,1.36,27.0,19.0,28897122154.0,79715.0,248941601507.0,2152305.0
29.0,0.76,0.09,0.07,0.23,0.37,0.65,0.07,0.23,0.14,26.0,18.0,28049406750.0,79715.0,219682953666.0,2072590.0
30.0,0.77,0.09,0.07,0.23,0.37,0.65,0.07,0.23,0.14,26.0,18.0,26478639972.0,79715.0,217439001126.0,2072590.0
31.0,0.77,0.09,0.07,6.06,16.7,19.75,0.07,6.06,0.14,25.0,17.0,27126892928.0,79715.0,188192819688.0,1992875.0
32.0,0.76,0.09,0.07,6.06,16.7,19.75,0.07,6.06,0.14,25.0,17.0,25855319822.0,79715.0,185649673476.0,1992875.0
33.0,0.77,0.09,0.07,6.06,16.7,19.75,0.07,6.06,0.14,25.0,17.0,23736031312.0,79715.0,192431396708.0,1992875.0
34.0,0.77,0.09,0.07,6.06,16.7,19.75,0.07,6.06,0.14,25.0,17.0,24159889014.0,79715.0,171662369310.0,1992875.0
35.0,0.78,0.09,0.07,6.06,16.7,19.75,0.07,6.06,0.14,25.0,17.0,26067248673.0,79715.0,234817166908.0,1992875.0
36.0,0.78,0.28,0.2,2.19,2.71,1.76,0.2,2.19,0.42,24.0,16.0,24533881104.0,79715.0,155580709440.0,1913160.0
37.0,0.78,0.28,0.2,2.19,2.71,1.76,0.2,2.19,0.42,24.0,16.0,22539256624.0,79715.0,175726416688.0,1913160.0
38.0,0.78,0.28,0.2,2.19,2.71,1.76,0.2,2.19,0.42,24.0,16.0,19547319904.0,79715.0,127257041824.0,1913160.0
39.0,0.78,0.28,0.2,2.19,2.71,1.76,0.2,2.19,0.42,24.0,16.0,40889801840.0,79715.0,231974827024.0,1913160.0
40.0,0.78,0.28,0.2,2.19,2.71,1.76,0.2,2.19,0.42,24.0,16.0,25531193344.0,79715.0,255112470992.0,1913160.0
41.0,0.78,0.28,0.2,2.19,2.71,1.76,0.2,2.19,0.42,24.0,16.0,24533881104.0,79715.0,191683412528.0,1913160.0
42.0,0.78,0.28,0.2,2.19,2.71,1.76,0.2,2.19,0.42,24.0,16.0,25531193344.0,79715.0,205845246336.0,1913160.0
43.0,0.79,0.28,0.2,2.19,2.71,1.76,0.2,2.19,0.42,24.0,16.0,30916679440.0,79715.0,197667285968.0,1913160.0
44.0,0.79,0.28,0.2,0.65,0.56,0.78,0.2,0.65,0.42,23.0,15.0,22252529355.0,79715.0,152962764810.0,1833445.0
45.0,0.79,0.28,0.2,0.65,0.56,0.78,0.2,0.65,0.42,23.0,15.0,23187509580.0,79715.0,143051974425.0,1833445.0
46.0,0.8,0.28,0.2,0.65,0.56,0.78,0.2,0.65,0.42,23.0,15.0,23187509580.0,79715.0,161751578925.0,1833445.0
47.0,0.79,0.28,0.2,0.65,0.56,0.78,0.2,0.65,0.42,23.0,15.0,26927430480.0,79715.0,186435056865.0,1833445.0
48.0,0.79,0.28,0.2,0.65,0.56,0.78,0.2,0.65,0.42,23.0,15.0,33659288100.0,79715.0,175215294165.0,1833445.0
49.0,0.8,0.28,0.2,0.65,0.56,0.78,0.2,0.65,0.42,23.0,15.0,17390632185.0,79715.0,104530789155.0,1833445.0
50.0,0.8,0.28,0.2,0.65,0.56,0.78,0.2,0.65,0.42,23.0,15.0,22439525400.0,79715.0,142677982335.0,1833445.0
51.0,0.8,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,21990734892.0,79715.0,142939776798.0,1753730.0
52.0,0.8,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,19372790262.0,79715.0,124090575462.0,1753730.0
53.0,0.81,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,21641675608.0,79715.0,102099840570.0,1753730.0
54.0,0.8,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,20419968114.0,79715.0,121647160474.0,1753730.0
55.0,0.8,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,29495509498.0,79715.0,206468566486.0,1753730.0
56.0,0.8,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,21467145966.0,79715.0,185699539088.0,1753730.0
57.0,0.81,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,22165264534.0,79715.0,168944693456.0,1753730.0
58.0,0.81,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,21816205250.0,79715.0,146779428922.0,1753730.0
59.0,0.8,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,29146450214.0,79715.0,176274938420.0,1753730.0
60.0,0.81,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,17627493842.0,79715.0,123392456894.0,1753730.0
61.0,0.81,0.28,0.2,0.78,0.22,0.34,0.2,0.78,0.42,22.0,14.0,29146450214.0,79715.0,175576819852.0,1753730.0
