round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
34.0,0.76,0.53,2.02,0.0,0.26,0.19,2.02,0.0,2.33,21.0,21.0,48431975655.0,79715.0,257867546055.0,1674015.0
35.0,0.75,0.53,2.02,0.0,0.26,0.19,2.02,0.0,2.33,21.0,21.0,30368157708.0,79715.0,154982322096.0,1674015.0
36.0,0.75,0.53,2.02,0.0,0.26,0.19,2.02,0.0,2.33,21.0,21.0,30629952171.0,79715.0,209435570400.0,1674015.0
37.0,0.76,0.53,2.02,0.0,0.26,0.19,2.02,0.0,2.33,21.0,21.0,34818663579.0,79715.0,235091427774.0,1674015.0
38.0,0.77,0.53,2.02,0.0,0.26,0.19,2.02,0.0,2.33,21.0,21.0,33771485727.0,79715.0,165715895079.0,1674015.0
39.0,0.77,10.15,1.5,0.01,2.57,1.88,1.5,0.01,1.86,22.0,22.0,33459825652.0,79715.0,173332867312.0,1753730.0
40.0,0.77,10.15,1.5,0.01,2.57,1.88,1.5,0.01,1.86,22.0,22.0,34008347384.0,79715.0,269598431278.0,1753730.0
41.0,0.77,10.15,1.5,0.01,2.57,1.88,1.5,0.01,1.86,22.0,22.0,35928173446.0,79715.0,244092170740.0,1753730.0
42.0,0.78,10.15,1.5,0.01,2.57,1.88,1.5,0.01,1.86,22.0,22.0,31265738724.0,79715.0,196919301788.0,1753730.0
43.0,0.78,0.72,0.64,0.01,2.57,1.88,0.64,0.01,0.56,21.0,21.0,32462513412.0,79715.0,265721379945.0,1674015.0
44.0,0.79,0.72,0.64,0.01,2.57,1.88,0.64,0.01,0.56,21.0,21.0,30891746634.0,79715.0,221739910161.0,1674015.0
45.0,0.79,0.72,0.64,0.01,2.57,1.88,0.64,0.01,0.56,21.0,21.0,28797390930.0,79715.0,194513286009.0,1674015.0
46.0,0.78,0.72,0.64,0.01,2.57,1.88,0.64,0.01,0.56,21.0,21.0,24085090596.0,79715.0,133515176130.0,1674015.0
47.0,0.8,0.72,0.64,0.01,2.57,1.88,0.64,0.01,0.56,21.0,21.0,32724307875.0,79715.0,192942519231.0,1674015.0
48.0,0.79,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,34831129982.0,79715.0,268501387814.0,1753730.0
49.0,0.79,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,32637043054.0,79715.0,264387474824.0,1753730.0
50.0,0.78,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,34831129982.0,79715.0,266307300886.0,1753730.0
51.0,0.79,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,49366955880.0,79715.0,205695649500.0,1753730.0
52.0,0.79,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,34282608250.0,79715.0,230653388306.0,1753730.0
53.0,0.79,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,39493564704.0,79715.0,342826082500.0,1753730.0
54.0,0.79,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,32911303920.0,79715.0,250674431524.0,1753730.0
55.0,0.8,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,34008347384.0,79715.0,265210257422.0,1753730.0
56.0,0.8,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,35653912580.0,79715.0,352425212810.0,1753730.0
57.0,0.81,0.72,0.64,0.04,0.14,0.03,0.64,0.04,0.56,22.0,22.0,32911303920.0,79715.0,210083823356.0,1753730.0
58.0,0.8,159.74,19.49,0.37,1.38,0.27,19.49,0.37,36.34,23.0,23.0,36127635894.0,79715.0,274684723702.0,1833445.0
59.0,0.81,159.74,19.49,0.37,1.38,0.27,19.49,0.37,36.34,23.0,23.0,35554181356.0,79715.0,295042359801.0,1833445.0
