round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
59.0,0.8,0.57,0.47,9.12,8.68,0.57,8.66,0.54,8.68,13.0,17.0,26279177524.0,79715.0,106600212053.0,1036295.0
60.0,0.8,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,37474007418.0,79715.0,97611935490.0,956580.0
61.0,0.8,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,22439525400.0,79715.0,95816773458.0,956580.0
62.0,0.79,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,24907873194.0,79715.0,140247033750.0,956580.0
63.0,0.78,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,27151825734.0,79715.0,102099840570.0,956580.0
64.0,0.8,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,37474007418.0,79715.0,134637152400.0,956580.0
65.0,0.8,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,6731857620.0,79715.0,54079256214.0,956580.0
66.0,0.79,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,28273802004.0,79715.0,91777658886.0,956580.0
67.0,0.8,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,27825011496.0,79715.0,113095208016.0,956580.0
68.0,0.8,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,26478639972.0,79715.0,123192994446.0,956580.0
69.0,0.8,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,32312916576.0,79715.0,178618622184.0,956580.0
70.0,0.8,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,28049406750.0,79715.0,119602670382.0,956580.0
71.0,0.81,0.57,0.47,0.82,1.07,0.57,1.28,0.54,1.07,12.0,18.0,27600616242.0,79715.0,143164172052.0,956580.0
72.0,0.77,0.57,0.47,0.46,0.16,0.57,0.32,0.54,0.16,11.0,17.0,43445414455.0,79715.0,89645903973.0,876865.0
73.0,0.8,0.57,0.47,0.46,0.16,0.57,0.32,0.54,0.16,11.0,17.0,35392118117.0,79715.0,102573563884.0,876865.0
74.0,0.81,0.57,0.47,0.46,0.16,0.57,0.32,0.54,0.16,11.0,17.0,20769027398.0,79715.0,73751240148.0,876865.0
75.0,0.81,0.57,0.47,0.46,0.16,0.57,0.32,0.54,0.16,11.0,17.0,7417509785.0,79715.0,55737287813.0,876865.0
76.0,0.8,0.57,0.47,0.46,0.16,0.57,0.32,0.54,0.16,11.0,17.0,26491106375.0,79715.0,119739800815.0,876865.0
77.0,0.8,0.57,0.47,0.46,0.16,0.57,0.32,0.54,0.16,11.0,17.0,23524102461.0,79715.0,92612907887.0,876865.0
