round,accuracy,eta_t,eta_q,eta_z,eta_v,zeta_t,zeta_q,zeta_z,zeta_v,M,E,compT,transT,compL,transL
18.0,0.67,1.56,1.78,3.38,3.7,3.72,4.86,3.67,3.7,12.0,22.0,34282608250.0,79715.0,106138955142.0,956580.0
19.0,0.68,1.56,1.78,3.38,3.7,3.72,4.86,3.67,3.7,12.0,22.0,34008347384.0,79715.0,200484693046.0,956580.0
20.0,0.67,1.56,1.78,1.26,0.21,3.72,0.33,3.67,0.21,11.0,21.0,29059185393.0,79715.0,93198828828.0,876865.0
21.0,0.67,1.56,1.78,1.26,0.21,3.72,0.33,3.67,0.21,11.0,21.0,48431975655.0,79715.0,104455990737.0,876865.0
22.0,0.69,1.56,1.78,1.26,0.21,3.72,0.33,3.67,0.21,11.0,21.0,29582774319.0,79715.0,126446725629.0,876865.0
23.0,0.7,1.56,1.78,1.26,0.21,3.72,0.33,3.67,0.21,11.0,21.0,30368157708.0,79715.0,95554978995.0,876865.0
24.0,0.69,1.56,1.78,0.45,4.52,1.95,0.33,0.45,0.21,10.0,22.0,33734086518.0,79715.0,119851998442.0,797150.0
25.0,0.7,1.56,1.78,0.45,4.52,1.95,0.33,0.45,0.21,10.0,22.0,29345912662.0,79715.0,86940694522.0,797150.0
26.0,0.71,1.56,1.78,0.45,4.52,1.95,0.33,0.45,0.21,10.0,22.0,34831129982.0,79715.0,136307650402.0,797150.0
27.0,0.71,1.56,1.78,0.45,4.52,1.95,0.33,0.45,0.21,10.0,22.0,26877564868.0,79715.0,88860520584.0,797150.0
28.0,0.7,1.56,1.78,1.17,0.76,1.95,0.5,0.45,0.76,9.0,23.0,63653453718.0,79715.0,161714179716.0,717435.0
29.0,0.68,1.56,1.78,1.17,0.76,1.95,0.5,0.45,0.76,9.0,23.0,67667635484.0,79715.0,146804361728.0,717435.0
30.0,0.7,1.56,1.78,1.17,0.76,1.95,0.5,0.45,0.76,9.0,23.0,19784181561.0,79715.0,75982726285.0,717435.0
31.0,0.72,1.56,1.78,1.17,0.76,1.95,0.5,0.45,0.76,9.0,23.0,32973635935.0,79715.0,92039453349.0,717435.0
32.0,0.71,1.56,1.78,1.17,0.76,1.95,0.5,0.45,0.76,9.0,23.0,44442726695.0,79715.0,122145816594.0,717435.0
33.0,0.72,1.56,1.78,1.17,0.76,1.95,0.5,0.45,0.76,9.0,23.0,34980726818.0,79715.0,122432543863.0,717435.0
34.0,0.73,1.56,1.78,1.17,0.76,1.95,0.5,0.45,0.76,9.0,23.0,8601818070.0,79715.0,67954362753.0,717435.0
35.0,0.74,7.82,8.91,5.28,2.36,9.77,4.24,2.27,2.36,10.0,24.0,35604046968.0,79715.0,134936346072.0,797150.0
36.0,0.73,1.35,1.56,5.28,2.36,9.77,1.56,2.27,1.68,9.0,25.0,35529248550.0,79715.0,119989128875.0,717435.0
37.0,0.73,1.35,1.56,5.28,2.36,9.77,1.56,2.27,1.68,9.0,25.0,36152568700.0,79715.0,111885966925.0,717435.0
38.0,0.74,1.35,1.56,5.28,2.36,9.77,1.56,2.27,1.68,9.0,25.0,28984386975.0,79715.0,103782804975.0,717435.0
39.0,0.74,1.35,1.56,5.28,2.36,9.77,1.56,2.27,1.68,9.0,25.0,36775888850.0,79715.0,91628062050.0,717435.0
40.0,0.76,1.35,1.56,5.28,2.36,9.77,1.56,2.27,1.68,9.0,25.0,36775888850.0,79715.0,121859089325.0,717435.0
41.0,0.76,6.77,7.79,0.41,0.44,48.87,0.45,11.36,0.44,10.0,24.0,38595983688.0,79715.0,140321832168.0,797150.0
42.0,0.75,6.77,7.79,0.41,0.44,48.87,0.45,11.36,0.44,10.0,24.0,31714529232.0,79715.0,128952472632.0,797150.0
43.0,0.76,6.77,7.79,0.41,0.44,48.87,0.45,11.36,0.44,10.0,24.0,38296790016.0,79715.0,131046828336.0,797150.0
44.0,0.75,6.77,7.79,0.41,0.44,48.87,0.45,11.36,0.44,10.0,24.0,36501627984.0,79715.0,94844394024.0,797150.0
45.0,0.75,6.77,7.79,0.41,0.44,48.87,0.45,11.36,0.44,10.0,24.0,54752441976.0,79715.0,113394401688.0,797150.0
46.0,0.74,6.77,7.79,0.41,0.44,48.87,0.45,11.36,0.44,10.0,24.0,36800821656.0,79715.0,151092804360.0,797150.0
47.0,0.75,6.77,7.79,0.41,0.44,48.87,0.45,11.36,0.44,10.0,24.0,38895177360.0,79715.0,198066210864.0,797150.0
48.0,0.77,6.77,7.79,0.41,0.44,48.87,0.45,11.36,0.44,10.0,24.0,38296790016.0,79715.0,115787951064.0,797150.0
49.0,0.77,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,39892489600.0,79715.0,115002567675.0,717435.0
50.0,0.77,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,38957509375.0,79715.0,134325492325.0,717435.0
51.0,0.77,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,39892489600.0,79715.0,142428654275.0,717435.0
52.0,0.77,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,35529248550.0,79715.0,101289524375.0,717435.0
53.0,0.77,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,30542687350.0,79715.0,96926283325.0,717435.0
54.0,0.77,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,29296047050.0,79715.0,74486757925.0,717435.0
55.0,0.76,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,37710869075.0,79715.0,136507112850.0,717435.0
56.0,0.76,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,33970948175.0,79715.0,83524900100.0,717435.0
57.0,0.73,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,10908102625.0,79715.0,69188536650.0,717435.0
58.0,0.77,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,36464228775.0,79715.0,122482409475.0,717435.0
59.0,0.79,3.05,2.52,2.05,2.19,3.05,2.25,3.76,2.19,9.0,25.0,38957509375.0,79715.0,129962251275.0,717435.0
60.0,0.79,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10.0,24.0,35304853296.0,79715.0,124464567552.0,797150.0
61.0,0.79,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10.0,24.0,54752441976.0,79715.0,176524266480.0,797150.0
62.0,0.79,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10.0,24.0,35304853296.0,79715.0,173233136088.0,797150.0
63.0,0.8,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10.0,24.0,37997596344.0,79715.0,150793610688.0,797150.0
64.0,0.8,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10.0,24.0,38895177360.0,79715.0,130149247320.0,797150.0
65.0,0.79,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10.0,24.0,34108078608.0,79715.0,106213753560.0,797150.0
66.0,0.8,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10.0,24.0,35304853296.0,79715.0,147801673968.0,797150.0
67.0,0.8,3.05,2.52,0.77,0.74,3.05,0.69,3.76,0.74,10.0,24.0,8975810160.0,79715.0,71806481280.0,797150.0
68.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,29919367200.0,79715.0,82901579950.0,717435.0
69.0,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,35529248550.0,79715.0,129962251275.0,717435.0
70.0,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,38957509375.0,79715.0,124975690075.0,717435.0
71.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,38957509375.0,79715.0,153025096825.0,717435.0
72.0,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,34282608250.0,79715.0,91316401975.0,717435.0
73.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,36464228775.0,79715.0,133078852025.0,717435.0
74.0,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,9349802250.0,79715.0,57033793725.0,717435.0
75.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,9349802250.0,79715.0,53917192975.0,717435.0
76.0,0.79,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,38645849300.0,79715.0,115002567675.0,717435.0
77.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,38022529150.0,79715.0,151155136375.0,717435.0
78.0,0.81,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,37710869075.0,79715.0,129338931125.0,717435.0
79.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,38334189225.0,79715.0,99731224000.0,717435.0
80.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,39892489600.0,79715.0,130273911350.0,717435.0
81.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,38022529150.0,79715.0,102536164675.0,717435.0
82.0,0.81,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,37087548925.0,79715.0,128403950900.0,717435.0
83.0,0.8,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,37087548925.0,79715.0,119677468800.0,717435.0
84.0,0.81,0.79,0.99,3.86,3.69,0.79,3.46,1.0,3.69,9.0,25.0,30854347425.0,79715.0,103782804975.0,717435.0
85.0,0.81,3.94,4.95,1.34,1.77,3.94,2.47,5.02,1.77,10.0,24.0,8975810160.0,79715.0,77191967376.0,797150.0
86.0,0.8,3.94,4.95,1.34,1.77,3.94,2.47,5.02,1.77,10.0,24.0,37698402672.0,79715.0,188492013360.0,797150.0
